|tweetid|date|title|url
3378|215430437441519616|Wed Jun 20 13:06:33 +0000 2012|Dust in homes with dogs may lower risk of asthma-linked infection |http://lat.ms/KyVxi5
3379|215258305935839232|Wed Jun 20 01:42:34 +0000 2012|Hosni Mubarak's state uncertain: What is 'clinical death'? |http://lat.ms/Ngy9G1
3380|215205704603144193|Tue Jun 19 22:13:32 +0000 2012|Florida spear gun accident: Stories of brain injury survivors |http://lat.ms/McY6Do
3381|215197398035730433|Tue Jun 19 21:40:32 +0000 2012|Drop in antibiotic use fuels decline in prescriptions for kids |http://lat.ms/KiKAwu
3382|214887104184991745|Tue Jun 19 01:07:32 +0000 2012|AMA set to vote on soda tax, with funds targeted to fight obesity |http://lat.ms/MpqXT5
3383|214833754936582145|Mon Jun 18 21:35:33 +0000 2012|Arthritis treatment may cause liver injury, study says |http://lat.ms/MoFONF
3384|214817772524412929|Mon Jun 18 20:32:02 +0000 2012|Second strain of cholera identified in Haiti epidemic |http://lat.ms/Kw9X2x
3385|214801297235386369|Mon Jun 18 19:26:34 +0000 2012|Gastric bypass for weight loss increases alcohol use, study says |http://lat.ms/M7yPdE
3386|214706919670157312|Mon Jun 18 13:11:33 +0000 2012|NYC proposal gets people talking about soda |http://lat.ms/N9xRkn
3387|214013095226519552|Sat Jun 16 15:14:32 +0000 2012|Can you stick with a task? On Father's Day, you might thank Dad |http://lat.ms/N1EODS
3388|213751120223416320|Fri Jun 15 21:53:33 +0000 2012|Studying the bacteria in our bodies: The ethical ramifications |http://lat.ms/MYGTQU
3389|213401819437744128|Thu Jun 14 22:45:33 +0000 2012|Half in U.S. did not seek preventive care before 2010, CDC says |http://lat.ms/MTyqyn
3390|213389486191673345|Thu Jun 14 21:56:32 +0000 2012|Bacteria, viruses and fungi (oh my!) on the human body |http://lat.ms/LXKoEi
3391|213295365632430080|Thu Jun 14 15:42:32 +0000 2012|Swedes implant tissue-engineered vein in 10-year-old girl |http://lat.ms/LnaaCQ
3392|213006211610710016|Wed Jun 13 20:33:32 +0000 2012|Fewer mothers, children dying, but progress could be better |http://lat.ms/MNTOoQ
3393|212895235552980993|Wed Jun 13 13:12:34 +0000 2012|Female researcher-physicians' pay lags behind men's, study finds |http://lat.ms/LTrDBU
3394|212895233288048641|Wed Jun 13 13:12:33 +0000 2012|A better type of clinical trial? |http://lat.ms/LTrG0p
3395|212895231153147904|Wed Jun 13 13:12:33 +0000 2012|Sleep well, or face the possibility of eating poorly |http://lat.ms/LTrDlw
3396|212621803972079617|Tue Jun 12 19:06:03 +0000 2012|A quarter of L.A. homeless have hepatitis C; half don't know it |http://lat.ms/LR8BvW
3397|212613876607488000|Tue Jun 12 18:34:33 +0000 2012|Pediatrician offers advice for 'expecting' dads |http://lat.ms/MIgWVR
3398|212535107804860417|Tue Jun 12 13:21:33 +0000 2012|Trial of artificial pancreas gives diabetes patients a break |http://lat.ms/KOSxPV
3399|212345112657797120|Tue Jun 12 00:46:34 +0000 2012|Self-injury: Even little boys and girls do it |http://lat.ms/MEnzIy
3400|212333027165093888|Mon Jun 11 23:58:33 +0000 2012|Older grandfathers pass on longer telomeres, possibly longer life |http://lat.ms/N5PLGL
3401|212320694187470848|Mon Jun 11 23:09:32 +0000 2012|Even the oldest smokers can live longer if they quit, study says |http://lat.ms/N5GJtj
3402|212300062469009413|Mon Jun 11 21:47:33 +0000 2012|Drug czar says addiction is a health problem, not a moral failing |http://lat.ms/N5nY9n
3403|212291755142426624|Mon Jun 11 21:14:33 +0000 2012|Why do we age? Genomes of baby and 103-year-old may offer clue |http://lat.ms/N5eZVK
3404|212275014114873345|Mon Jun 11 20:08:01 +0000 2012|Michelle Obama to appear on 'Restaurant: Impossible' |http://lat.ms/MDo9X4
3405|212220283606679552|Mon Jun 11 16:30:33 +0000 2012|'Good Morning America' co-host Robin Roberts has blood disorder |http://lat.ms/KnQz9e
3406|211141676083838977|Fri Jun 08 17:04:33 +0000 2012|Irritable bowel, ulcerative colitis linked to intestinal fungi |http://lat.ms/KoPFo7
3407|210857804418920448|Thu Jun 07 22:16:32 +0000 2012|Sheryl Crow brain tumor: Some facts about meningioma |http://lat.ms/MeymFT
3408|210853777580900352|Thu Jun 07 22:00:32 +0000 2012|Teens will text while driving (but at least they wear seat belts) |http://lat.ms/KmfHbO
3409|210805082252525568|Thu Jun 07 18:47:02 +0000 2012|First trial of vaccine to treat Parkinson's disease begins |http://lat.ms/MMLiZw
3410|210721157207437312|Thu Jun 07 13:13:33 +0000 2012|Medical marijuana: Study raises questions about clinics' link to crime |http://lat.ms/LuN4et
3411|210506992022863873|Wed Jun 06 23:02:32 +0000 2012|CT scans in childhood can triple brain tumor, leukemia risk: study |http://lat.ms/KdhVPk
3412|210502839489925120|Wed Jun 06 22:46:02 +0000 2012|WHO releases action plan for antibiotic-resistant gonorrhea |http://lat.ms/KjbGEZ
3413|210482330207391744|Wed Jun 06 21:24:32 +0000 2012|No wonder it's hard to know what kind of fish to eat |http://lat.ms/MHwawp
3414|210234701896630274|Wed Jun 06 05:00:33 +0000 2012|Tommy Lasorda: What is a 'mild heart attack'? |http://lat.ms/MCD1Hu
3415|210152921130729472|Tue Jun 05 23:35:35 +0000 2012|For depression, phone therapy helps. But for how long? |http://lat.ms/MB7g1g
3416|210148631020453888|Tue Jun 05 23:18:32 +0000 2012|3 kidney patients developed infections at L.A. dialysis center |http://lat.ms/KfJNNS
3417|210128006344224768|Tue Jun 05 21:56:35 +0000 2012|Measuring waist circumference can help predict Type 2 diabetes risk |http://lat.ms/KfuDIK
3418|210095530787880961|Tue Jun 05 19:47:32 +0000 2012|Disney says no more junk food ads |http://lat.ms/Kf4Ujx
3419|210041067079348224|Tue Jun 05 16:11:07 +0000 2012|Penis too curvy from Peyronie's disease? A new drug might help |http://lat.ms/MyC3fg
3420|209994618929025024|Tue Jun 05 13:06:33 +0000 2012|That guilt you feel? There's a place (in your brain) for that |http://lat.ms/KdJMKz
3421|209705717316321280|Mon Jun 04 17:58:33 +0000 2012|Moms plan to breast-feed for three months but don't, study says |http://lat.ms/Ka5EX3
3422|209647583482753024|Mon Jun 04 14:07:33 +0000 2012|New York soda ban won't work, marketing experts say |http://lat.ms/K9btnE
3423|209011139345002496|Sat Jun 02 19:58:33 +0000 2012|Obesity intervention needed even before pregnancy, researchers say |http://lat.ms/K3ldje
3424|208697578177576960|Fri Jun 01 23:12:34 +0000 2012|"Soda scrap: Michael Bloomberg ""Nanny"" ad to run in New York Times "|http://lat.ms/MgRYig
3425|208652527107964930|Fri Jun 01 20:13:33 +0000 2012|World cancer incidence will grow 75% by 2030, WHO says |http://lat.ms/JZ6SV1
3426|208627611289653249|Fri Jun 01 18:34:33 +0000 2012|Study: Diabetes drug Actos doubles the risk of bladder cancer |http://lat.ms/MfTn8N
3427|208336440176820225|Thu May 31 23:17:32 +0000 2012|Paralyzed rats run again: Could method help humans? |http://lat.ms/JUXZfk
3428|208299459443036160|Thu May 31 20:50:35 +0000 2012|What's in a name? FDA, on high fructose corn syrup, says lots |http://lat.ms/McI7K8
3429|208270762858123265|Thu May 31 18:56:34 +0000 2012|2011 measles outbreak traced to Burmese refugee who came to L.A. |http://lat.ms/McpPbY
3430|208262457314127872|Thu May 31 18:23:33 +0000 2012|Skin transplants improve color in vitiligo patients |http://lat.ms/McjRrB
3431|208009799101714432|Thu May 31 01:39:35 +0000 2012|World No Tobacco Day helps people consider quitting, research says |http://lat.ms/JRGc8G
3432|207989152325709824|Thu May 31 00:17:32 +0000 2012|Detecting cancers -- from tiny bits of tumor DNA in blood |http://lat.ms/JRtE18
3433|207985249714581504|Thu May 31 00:02:02 +0000 2012|Drowning is a leading cause of death for boys worldwide |http://lat.ms/M9l96O
3434|207977074605031424|Wed May 30 23:29:33 +0000 2012|Childhood cancer genomes now available for study |http://lat.ms/M9daXh
3435|207940213073387521|Wed May 30 21:03:04 +0000 2012|Kids follow their active friends, study says |http://lat.ms/M8EjJX
3436|207898558530191360|Wed May 30 18:17:33 +0000 2012|Widely used antioxidant supplement curtails some autism symptoms |http://lat.ms/M83MDe
3437|207609398892302337|Tue May 29 23:08:32 +0000 2012|Aspirin and other NSAIDs may protect against skin cancer |http://lat.ms/M41dCi
3438|207601349884518400|Tue May 29 22:36:33 +0000 2012|FDA warns against counterfeit Adderall bought online |http://lat.ms/M3Ud8z
3439|206214398392545280|Sat May 26 02:45:18 +0000 2012|'Biggest Loser' results: Better than weight-loss surgery? |http://lat.ms/LOPmrs
3440|206101597007253504|Fri May 25 19:17:04 +0000 2012|Magnesium infusions provide no benefit after bleeding stroke |http://lat.ms/Jz7NLD
3441|206010869711245313|Fri May 25 13:16:33 +0000 2012|Smoking prevention efforts get short shrift from states, CDC says |http://lat.ms/JxTo2t
3442|205840758312419328|Fri May 25 02:00:35 +0000 2012|Will doctors follow new PSA test advice? Signs aren't great |http://lat.ms/Jw7Iby
3443|205712904677371905|Thu May 24 17:32:33 +0000 2012|Consumer Reports rates sunscreens; drugstore brand a best buy |http://lat.ms/MKxvBi
3444|205465165670522882|Thu May 24 01:08:07 +0000 2012|Fevers during pregnancy linked to autism, but medication helps |http://lat.ms/JrVtgn
3445|205465163019722753|Thu May 24 01:08:06 +0000 2012|PSA test: The real problem is the rush to treatment, doctor says |http://lat.ms/JrVtgj
3446|205440862673571842|Wed May 23 23:31:33 +0000 2012|Calcium supplements increase risk of heart attacks, study finds |http://lat.ms/JrDNRP
3447|205420638519832576|Wed May 23 22:11:11 +0000 2012|Long-acting contraceptives are best at preventing pregnancy |http://lat.ms/MI59Yu
3448|205408281039093760|Wed May 23 21:22:05 +0000 2012|Stem cell treatment for heart failure takes small step forward |http://lat.ms/MHWUvy
3449|205404124362186752|Wed May 23 21:05:34 +0000 2012|For consumers, taste counts more than healthfulness, poll finds |http://lat.ms/MHUf4O
3450|205284083016802305|Wed May 23 13:08:34 +0000 2012|Which American cities are fittest? |http://lat.ms/MGHo2W
3451|205056083822256129|Tue May 22 22:02:34 +0000 2012|Sleepy surgical residents impaired, study says |http://lat.ms/JnbaoX
3452|205043756192382976|Tue May 22 21:13:35 +0000 2012|Death rate for diabetics drops sharply, CDC study finds |http://lat.ms/MEKcxA
3453|204998196727005184|Tue May 22 18:12:33 +0000 2012|Beginning statins in the hospital after a stroke increases odds of going home |http://lat.ms/Jmuy5i
3454|204724392062754816|Tue May 22 00:04:33 +0000 2012|Future heart-health alarm rises with new statistics on kids |http://lat.ms/MBBXSZ
3455|204716105426669569|Mon May 21 23:31:37 +0000 2012|Prostate cancer and the PSA test: It's hard to understand risk |http://lat.ms/JiNPVu
3456|204679095274045440|Mon May 21 21:04:33 +0000 2012|Want to lower breast cancer risk? Lose a little weight |http://lat.ms/MBcHMs
3457|204662733524840450|Mon May 21 19:59:32 +0000 2012|Listening to loud music linked with pot use, unsafe sex, study says |http://lat.ms/Ji28cE
3458|204596675409494016|Mon May 21 15:37:03 +0000 2012|Inexpensive arthritis drug may treat dysentery, giardiasis |http://lat.ms/MApleJ
3459|203544119061118976|Fri May 18 17:54:34 +0000 2012|HDL, the good cholesterol, may not be so good after all |http://lat.ms/Msmjt1
3460|203258485490720768|Thu May 17 22:59:33 +0000 2012|Fructose makes rats dumber. What sugars should we avoid? |http://lat.ms/MpmkxE
3461|203250179934134273|Thu May 17 22:26:33 +0000 2012|Donna Summer: Lung cancer leading cause of cancer death |http://lat.ms/J3TTB7
3462|203114127856631808|Thu May 17 13:25:56 +0000 2012|Supermarket intervention prompted shoppers to buy more produce |http://lat.ms/MnNUvp
3463|202906417915641856|Wed May 16 23:40:34 +0000 2012|Chain restaurants don't meet U.S. nutrition guidelines, study says |http://lat.ms/MlQ3aO
3464|202885778483855362|Wed May 16 22:18:33 +0000 2012|Healthy food doesn't have to be expensive, USDA declares |http://lat.ms/MlCMPw
3465|202885776353140736|Wed May 16 22:18:33 +0000 2012|Breast cancer study reveals 'substantial genetic diversity' |http://lat.ms/MlCMza
3466|202869164946366464|Wed May 16 21:12:32 +0000 2012|Two paralyzed people successfully use robot arm |http://lat.ms/IZG5ri
3467|202517603661516800|Tue May 15 21:55:33 +0000 2012|National strategy on Alzheimer's disease aims to halt it by 2025 |http://lat.ms/MhBGEn
3468|202480354186100736|Tue May 15 19:27:32 +0000 2012|Parkinson's disease may be diagnosed by studying colon, reports say |http://lat.ms/IVZ2Le
3469|202472327001292800|Tue May 15 18:55:39 +0000 2012|U.S. asthma rates at all-time high, CDC says |http://lat.ms/IVSP1T
3470|202174099760488449|Mon May 14 23:10:36 +0000 2012|Smoking pot for multiple sclerosis? Study finds it helps |http://lat.ms/MdUt3m
3471|202174093980729344|Mon May 14 23:10:34 +0000 2012|Could patients with COPD breathe easier with acupuncture? |http://lat.ms/MdUsMY
3472|202161763179962370|Mon May 14 22:21:34 +0000 2012|Laxative-free colonoscopy may soon be possible |http://lat.ms/ISwRwJ
3473|202136846262734849|Mon May 14 20:42:34 +0000 2012|Sleepwalking: More common than you might think |http://lat.ms/ISgxfu
3474|202079498718547968|Mon May 14 16:54:41 +0000 2012|Kids' ER visits resulting from battery exposure have doubled in two decades |http://lat.ms/McW6OV
3475|202038092905971712|Mon May 14 14:10:09 +0000 2012|My kid's pacifier could hurt him. It's worrying -- to a point. |http://lat.ms/McnT22
3476|201298634560647168|Sat May 12 13:11:49 +0000 2012|Egg producers fund study confirming the health benefits of eggs |http://lat.ms/KRz3tq
3477|201096871291265024|Fri May 11 23:50:04 +0000 2012|For defibrillators to save lives, people have to use them |http://lat.ms/KOWO5B
3478|200737307349880832|Fri May 11 00:01:18 +0000 2012|Weight-loss drug Lorcaserin: Definite maybe in 2nd run at FDA's OK |http://lat.ms/KOPQrG
3479|200346771212341249|Wed May 09 22:09:27 +0000 2012|Legalizing gay marriage is good for public health, studies show |http://lat.ms/JaPayV
3480|200334841894539266|Wed May 09 21:22:03 +0000 2012|Drug delays progression in myeloma, but is it worth the cost? |http://lat.ms/K3hwcO
3481|200270796998967296|Wed May 09 17:07:33 +0000 2012|1 of 6 cancer deaths worldwide caused by preventable infections |http://lat.ms/K2LRZ6
3482|200266776154603520|Wed May 09 16:51:34 +0000 2012|Contaminated reusable grocery bag causes gastric illness outbreak |http://lat.ms/J8YSC2
3483|200209864914501632|Wed May 09 13:05:26 +0000 2012|HBO's 'The Weight of the Nation' is a wake-up call for America |http://lat.ms/K26u7G
3484|200009196849209344|Tue May 08 23:48:03 +0000 2012|Nation's obesity problem demands sweeping changes, panel says |http://lat.ms/K0xKn4
3485|199993344946999296|Tue May 08 22:45:03 +0000 2012|Teens in California, which patrols school food, eat less fat, sugar |http://lat.ms/J1TD6Y
3486|199961450901549056|Tue May 08 20:38:19 +0000 2012|Should Obama ban photo ops with foods like burgers and fries? |http://lat.ms/J12yFM
3487|199961448540143616|Tue May 08 20:38:19 +0000 2012|Probiotics can blunt diarrhea caused by antibiotics, report says |http://lat.ms/J12y90
3488|199941579513933825|Tue May 08 19:19:21 +0000 2012|U.S. ranks 25th of best places for mothers; Norway 1st, Niger last |http://lat.ms/J0sTnp
3489|199921372724604929|Tue May 08 17:59:04 +0000 2012|Commuting farther raises blood pressure, boosts obesity, study says |http://lat.ms/J01rpQ
3490|199608064423374849|Mon May 07 21:14:05 +0000 2012|Obesity: Moms may need reminder that too much baby fat isn't healthy |http://lat.ms/JXRNCF
3491|199596305964740608|Mon May 07 20:27:22 +0000 2012|Can supplement containing resveratrol help wet macular degeneration? |http://lat.ms/JXMbrV
3492|199588494853677056|Mon May 07 19:56:20 +0000 2012|Obesity in U.S. projected to grow, though pace slows: CDC study |http://lat.ms/JXJmHj
3493|199564603938705411|Mon May 07 18:21:23 +0000 2012|Vaccination rates higher in states requiring them in middle school |http://lat.ms/IUedq6
3494|198762233130528769|Sat May 05 13:13:03 +0000 2012|Some fertility treatments linked to higher risk of birth defects |http://lat.ms/IOkzHl
3495|198502646020194304|Fri May 04 20:01:33 +0000 2012|Teen girls waiting longer to have sex, according to CDC report |http://lat.ms/JSjJYu
3496|198202853268013056|Fri May 04 00:10:17 +0000 2012|Blond hair evolved separately in Europe and the South Pacific |http://lat.ms/IJUaKS
3497|197872463521132545|Thu May 03 02:17:26 +0000 2012|Junior Seau: Apparent suicide follows deaths of athletes with brain trauma |http://lat.ms/Inn3t7
3498|197803036335280129|Wed May 02 21:41:33 +0000 2012|200 years of surgical history, as told by Dr. Atul Gawande |http://lat.ms/ID8TtK
3499|197472556993871873|Tue May 01 23:48:21 +0000 2012|Resveratrol's anti-aging potential gets a boost in study |http://lat.ms/IwJVw0
3500|197460403662503937|Tue May 01 23:00:03 +0000 2012|The case against funding studies on alternative medical therapies |http://lat.ms/Ik7rXs
3501|197427765086142464|Tue May 01 20:50:21 +0000 2012|Popular breast cancer treatment increases risk of mastectomy |http://lat.ms/IjShRT
3502|197068677420564480|Mon Apr 30 21:03:28 +0000 2012|A baby is born addicted to drugs about once an hour, study says |http://lat.ms/JuKJ0Y
3503|196013870656135169|Fri Apr 27 23:12:03 +0000 2012|American workforce is seriously sleep-deprived, CDC reports |http://lat.ms/I9oCMC
3504|196009944976330752|Fri Apr 27 22:56:27 +0000 2012|Woman in Delta flight scare says she had bedbug bites, not monkeypox |http://lat.ms/I9m2pW
3505|195948511487983616|Fri Apr 27 18:52:20 +0000 2012|FDA approves new erectile dysfunction pill Stendra |http://lat.ms/IpwluB
